xmlversion, qaversion, bnf_version, object_id, app_version, timestamp, policy_name, state, user_agent_os, user_agent_browser, user_agent_version, user_agent_language, user_type, type, user_id, url
"031114", "Nov2014v1", "kevinV1", "5581ba899b16d52a5411e012", "0.1.1", "1434565257.94", "TD Bank Policy", "draft", "windows", "chrome", "43.0.2357.124", "None", "participant", "bnf", "c958c1f095700ae747687fcb38069f2496dd77b1daabb301eca96ac319e7db3992b14babb8f780784d633d09de988b4f77d7e8a89505db3bf243add6e4025dcc", "http://policyserver.nist.gov:5000/api/questionnaire", "new:[u'BNF for option q.1.1.C', u'BNF for option q.1.1.A', u'BNF for option q.1.1.C']", "old:[u'BNF for option q.1.1.C', u'BNF for option q.1.1.C']"
"031114", "Nov2014v1", "kevinV1", "5581ba899b16d52a5411e013", "0.1.1", "1434565257.97", "TD Bank Policy", "draft", "windows", "chrome", "43.0.2357.124", "None", "participant", "http", "c958c1f095700ae747687fcb38069f2496dd77b1daabb301eca96ac319e7db3992b14babb8f780784d633d09de988b4f77d7e8a89505db3bf243add6e4025dcc", "http://policyserver.nist.gov:5000/policy/TD Bank Policy/Page 1.1 title"
"031114", "Nov2014v1", "kevinV1", "5581ba949b16d52a5411e014", "0.1.1", "1434565268.04", "TD Bank Policy", "draft", "windows", "chrome", "43.0.2357.124", "None", "participant", "response", "c958c1f095700ae747687fcb38069f2496dd77b1daabb301eca96ac319e7db3992b14babb8f780784d633d09de988b4f77d7e8a89505db3bf243add6e4025dcc", "http://policyserver.nist.gov:5000/api/questionnaire", "question:q.1.2", "response:q.1.2.A"
"031114", "Nov2014v1", "kevinV1", "5581ba949b16d52a5411e015", "0.1.1", "1434565268.04", "TD Bank Policy", "draft", "windows", "chrome", "43.0.2357.124", "None", "participant", "bnf", "c958c1f095700ae747687fcb38069f2496dd77b1daabb301eca96ac319e7db3992b14babb8f780784d633d09de988b4f77d7e8a89505db3bf243add6e4025dcc", "http://policyserver.nist.gov:5000/api/questionnaire", "new:[u'BNF for option q.1.1.C', u'BNF for option q.1.2.A', u'BNF for option q.1.1.A', u'BNF for option q.1.1.C']", "old:[u'BNF for option q.1.1.C', u'BNF for option q.1.1.A', u'BNF for option q.1.1.C']"
"031114", "Nov2014v1", "kevinV1", "5581bab49b16d52a5411e016", "0.1.1", "1434565300.85", "TD Bank Policy", "draft", "windows", "chrome", "43.0.2357.124", "None", "participant", "response", "c958c1f095700ae747687fcb38069f2496dd77b1daabb301eca96ac319e7db3992b14babb8f780784d633d09de988b4f77d7e8a89505db3bf243add6e4025dcc", "http://policyserver.nist.gov:5000/api/questionnaire", "question:q.1.3", "response:text for 1.3 textbox"
"031114", "Nov2014v1", "kevinV1", "5581bab49b16d52a5411e017", "0.1.1", "1434565300.85", "TD Bank Policy", "draft", "windows", "chrome", "43.0.2357.124", "None", "participant", "bnf", "c958c1f095700ae747687fcb38069f2496dd77b1daabb301eca96ac319e7db3992b14babb8f780784d633d09de988b4f77d7e8a89505db3bf243add6e4025dcc", "http://policyserver.nist.gov:5000/api/questionnaire", "new:[u'BNF for option q.1.1.C', u'BNF for option q.1.2.A', u'BNF for option q.1.3; insert textbox text: text for 1.3 textbox', u'BNF for option q.1.1.A', u'BNF for option q.1.1.C']", "old:[u'BNF for option q.1.1.C', u'BNF for option q.1.2.A', u'BNF for option q.1.1.A', u'BNF for option q.1.1.C']"
"031114", "Nov2014v1", "kevinV1", "5581c2209b16d52a5411e018", "0.1.1", "1434567200.22", "TD Bank Policy", "draft", "windows", "chrome", "43.0.2357.124", "None", "participant", "response", "c958c1f095700ae747687fcb38069f2496dd77b1daabb301eca96ac319e7db3992b14babb8f780784d633d09de988b4f77d7e8a89505db3bf243add6e4025dcc", "http://policyserver.nist.gov:5000/api/questionnaire", "question:q.1.4", "response:check for q1-4 memo insert..."
"031114", "Nov2014v1", "kevinV1", "5581c2209b16d52a5411e019", "0.1.1", "1434567200.22", "TD Bank Policy", "draft", "windows", "chrome", "43.0.2357.124", "None", "participant", "bnf", "c958c1f095700ae747687fcb38069f2496dd77b1daabb301eca96ac319e7db3992b14babb8f780784d633d09de988b4f77d7e8a89505db3bf243add6e4025dcc", "http://policyserver.nist.gov:5000/api/questionnaire", "new:[u'BNF for option q.1.1.C', u'BNF for option q.1.2.A', u'BNF for option q.1.3; insert textbox text: text for 1.3 textbox', u'BNF for option q.1.4; insert memo text: check for q1-4 memo insert...', u'BNF for option q.1.1.A', u'BNF for option q.1.1.C']", "old:[u'BNF for option q.1.1.C', u'BNF for option q.1.2.A', u'BNF for option q.1.3; insert textbox text: text for 1.3 textbox', u'BNF for option q.1.1.A', u'BNF for option q.1.1.C']"
"031114", "Nov2014v1", "kevinV1", "558328959b16d55463ade4dc", "0.1.1", "1434658965.19", "None", "None", "windows", "msie", "10.0", "None", "logged out", "http", "None", "http://policyserver.nist.gov:5001/"
"031114", "Nov2014v1", "kevinV1", "558328959b16d55463ade4dd", "0.1.1", "1434658965.25", "None", "None", "windows", "msie", "10.0", "None", "logged out", "http", "None", "http://policyserver.nist.gov:5001/login"
"031114", "Nov2014v1", "kevinV1", "558328979b16d55463ade4de", "0.1.1", "1434658967.09", "None", "None", "windows", "msie", "10.0", "None", "logged out", "login", "None", "http://policyserver.nist.gov:5001/login"
"031114", "Nov2014v1", "kevinV1", "558328999b16d55463ade4df", "0.1.1", "1434658969.38", "None", "None", "windows", "msie", "10.0", "None", "admin", "http", "admin", "http://policyserver.nist.gov:5001/policies"
"031114", "Nov2014v1", "kevinV1", "5583289c9b16d55463ade4e0", "0.1.1", "1434658972.85", "None", "None", "windows", "msie", "10.0", "None", "admin", "http", "admin", "http://policyserver.nist.gov:5001/policies"
"031114", "Nov2014v1", "kevinV1", "558328a79b16d5550518988b", "0.1.1", "1434658983.31", "None", "None", "windows", "msie", "10.0", "None", "admin", "http", "admin", "http://policyserver.nist.gov:5001/"
"031114", "Nov2014v1", "kevinV1", "558328a79b16d5550518988c", "0.1.1", "1434658983.39", "None", "None", "windows", "msie", "10.0", "None", "admin", "http", "admin", "http://policyserver.nist.gov:5001/policies"
"031114", "Nov2014v1", "kevinV1", "558328b09b16d5550518988d", "0.1.1", "1434658992.3", "None", "None", "windows", "msie", "10.0", "None", "logged out", "http", "None", "http://policyserver.nist.gov:5001/login?next=%2Fpolicy%2FTD+Bank+Policy%2FInsert+fcn+check"
"031114", "Nov2014v1", "kevinV1", "558328b29b16d5550518988e", "0.1.1", "1434658994.85", "None", "None", "windows", "msie", "10.0", "None", "logged out", "login", "None", "http://policyserver.nist.gov:5001/login?next=%2Fpolicy%2FTD+Bank+Policy%2FInsert+fcn+check"
"031114", "Nov2014v1", "kevinV1", "558328c29b16d5550518988f", "0.1.1", "1434659010.97", "None", "None", "windows", "msie", "10.0", "None", "admin", "http", "admin", "http://policyserver.nist.gov:5001/policies"
"031114", "Nov2014v1", "kevinV1", "558328d19b16d5555d2e8fee", "0.1.1", "1434659025.24", "None", "None", "windows", "msie", "10.0", "None", "logged out", "http", "None", "http://policyserver.nist.gov:5001/login?next=%2Fpolicy%2FTD+Bank+Policy%2FInsert+fcn+check"
"031114", "Nov2014v1", "kevinV1", "558328e79b16d5555d2e8fef", "0.1.1", "1434659047.06", "None", "None", "windows", "msie", "10.0", "None", "logged out", "http", "None", "http://policyserver.nist.gov:5001/"
"031114", "Nov2014v1", "kevinV1", "558328e79b16d5555d2e8ff0", "0.1.1", "1434659047.06", "None", "None", "windows", "msie", "10.0", "None", "logged out", "http", "None", "http://policyserver.nist.gov:5001/"
"031114", "Nov2014v1", "kevinV1", "558328e79b16d5555d2e8ff1", "0.1.1", "1434659047.08", "None", "None", "windows", "msie", "10.0", "None", "logged out", "http", "None", "http://policyserver.nist.gov:5001/login"
"031114", "Nov2014v1", "kevinV1", "558328e99b16d5555d2e8ff2", "0.1.1", "1434659049.19", "None", "None", "windows", "msie", "10.0", "None", "logged out", "login", "None", "http://policyserver.nist.gov:5001/login"
"031114", "Nov2014v1", "kevinV1", "558328ee9b16d5555d2e8ff3", "0.1.1", "1434659054.67", "None", "None", "windows", "msie", "10.0", "None", "admin", "http", "admin", "http://policyserver.nist.gov:5001/policies"
"031114", "Nov2014v1", "kevinV1", "5583290c9b16d555b76d60a0", "0.1.1", "1434659084.33", "None", "None", "windows", "msie", "10.0", "None", "admin", "http", "admin", "http://policyserver.nist.gov:5001/"
"031114", "Nov2014v1", "kevinV1", "5583290c9b16d555b76d60a1", "0.1.1", "1434659084.38", "None", "None", "windows", "msie", "10.0", "None", "admin", "http", "admin", "http://policyserver.nist.gov:5001/policies"
"031114", "Nov2014v1", "kevinV1", "558329139b16d555b76d60a2", "0.1.1", "1434659091.03", "None", "None", "windows", "msie", "10.0", "None", "admin", "logout", "admin", "http://policyserver.nist.gov:5001/logout"
"031114", "Nov2014v1", "kevinV1", "558329139b16d555b76d60a3", "0.1.1", "1434659091.05", "None", "None", "windows", "msie", "10.0", "None", "logged out", "http", "None", "http://policyserver.nist.gov:5001/login"
"031114", "Nov2014v1", "kevinV1", "558329169b16d555b76d60a4", "0.1.1", "1434659094.92", "None", "None", "windows", "msie", "10.0", "None", "logged out", "http", "None", "http://policyserver.nist.gov:5001/login"
"031114", "Nov2014v1", "kevinV1", "558329179b16d555b76d60a5", "0.1.1", "1434659095.83", "None", "None", "windows", "msie", "10.0", "None", "logged out", "http", "None", "http://policyserver.nist.gov:5001/login"
"031114", "Nov2014v1", "kevinV1", "558329189b16d555b76d60a6", "0.1.1", "1434659096.68", "None", "None", "windows", "msie", "10.0", "None", "logged out", "http", "None", "http://policyserver.nist.gov:5001/login"
"031114", "Nov2014v1", "kevinV1", "558329199b16d555b76d60a7", "0.1.1", "1434659097.15", "None", "None", "windows", "msie", "10.0", "None", "logged out", "http", "None", "http://policyserver.nist.gov:5001/login"
"031114", "Nov2014v1", "kevinV1", "5583291b9b16d555b76d60a8", "0.1.1", "1434659099.54", "None", "None", "windows", "msie", "10.0", "None", "logged out", "http", "None", "http://policyserver.nist.gov:5001/signup"
"031114", "Nov2014v1", "kevinV1", "5583291e9b16d555b76d60a9", "0.1.1", "1434659102.58", "None", "None", "windows", "msie", "10.0", "None", "logged out", "http", "None", "http://policyserver.nist.gov:5001/signup"
"031114", "Nov2014v1", "kevinV1", "5583291f9b16d555b76d60aa", "0.1.1", "1434659103.42", "None", "None", "windows", "msie", "10.0", "None", "logged out", "http", "None", "http://policyserver.nist.gov:5001/signup"
"031114", "Nov2014v1", "kevinV1", "558329b69b16d555b76d60ab", "0.1.1", "1434659254.91", "None", "None", "windows", "msie", "10.0", "None", "logged out", "http", "None", "http://policyserver.nist.gov:5001/"
"031114", "Nov2014v1", "kevinV1", "558329b69b16d555b76d60ac", "0.1.1", "1434659254.93", "None", "None", "windows", "msie", "10.0", "None", "logged out", "http", "None", "http://policyserver.nist.gov:5001/login"
"031114", "Nov2014v1", "kevinV1", "55832a239b16d5568eadcdd8", "0.1.1", "1434659363.84", "None", "None", "windows", "msie", "10.0", "None", "logged out", "http", "None", "http://policyserver.nist.gov:5001/login"
"031114", "Nov2014v1", "kevinV1", "55832a269b16d5568eadcdd9", "0.1.1", "1434659366.52", "None", "None", "windows", "msie", "10.0", "None", "logged out", "login", "None", "http://policyserver.nist.gov:5001/login"
"031114", "Nov2014v1", "kevinV1", "55832a319b16d5568eadcdda", "0.1.1", "1434659377.77", "None", "None", "windows", "msie", "10.0", "None", "admin", "http", "admin", "http://policyserver.nist.gov:5001/policies"
"031114", "Nov2014v1", "kevinV1", "558b19029b16d54d46e06976", "0.1.1", "1435179266.25", "None", "None", "windows", "firefox", "38.0", "None", "logged out", "http", "None", "http://policyserver.nist.gov:5000/login"
"031114", "Nov2014v1", "kevinV1", "558b191e9b16d54d46e06977", "0.1.1", "1435179294.27", "None", "None", "windows", "firefox", "38.0", "None", "logged out", "http", "None", "http://policyserver.nist.gov:5000/login"
"031114", "Nov2014v1", "kevinV1", "558b19289b16d54d46e06978", "0.1.1", "1435179304.33", "None", "None", "windows", "firefox", "38.0", "None", "logged out", "http", "None", "http://policyserver.nist.gov:5000/signup"
"031114", "Nov2014v1", "kevinV1", "558b19369b16d54d46e06979", "0.1.1", "1435179318.27", "None", "None", "windows", "firefox", "38.0", "None", "logged out", "http", "None", "http://policyserver.nist.gov:5000/login"
"031114", "Nov2014v1", "kevinV1", "558b193f9b16d54d46e0697a", "0.1.1", "1435179327.36", "None", "None", "windows", "firefox", "38.0", "None", "logged out", "http", "None", "http://policyserver.nist.gov:5000/login"
"031114", "Nov2014v1", "kevinV1", "558b19449b16d54d46e0697b", "0.1.1", "1435179332.45", "None", "None", "windows", "firefox", "38.0", "None", "logged out", "http", "None", "http://policyserver.nist.gov:5000/signup"
"031114", "Nov2014v1", "kevinV1", "558b194b9b16d54d46e0697d", "0.1.1", "1435179339.6", "None", "None", "windows", "firefox", "38.0", "None", "participant", "signup", "8820aca85541c4676f2c8b328384ec8aefcbdd643383b930220e98b95d5148acbd6b4f01633c8257b5ab5174addac241670e1a0c749035554b4c0c5251d29174", "http://policyserver.nist.gov:5000/signup"
"031114", "Nov2014v1", "kevinV1", "558b194b9b16d54d46e0697e", "0.1.1", "1435179339.62", "None", "None", "windows", "firefox", "38.0", "None", "participant", "http", "8820aca85541c4676f2c8b328384ec8aefcbdd643383b930220e98b95d5148acbd6b4f01633c8257b5ab5174addac241670e1a0c749035554b4c0c5251d29174", "http://policyserver.nist.gov:5000/"
"031114", "Nov2014v1", "kevinV1", "558b194b9b16d54d46e0697f", "0.1.1", "1435179339.75", "None", "None", "windows", "firefox", "38.0", "None", "participant", "http", "8820aca85541c4676f2c8b328384ec8aefcbdd643383b930220e98b95d5148acbd6b4f01633c8257b5ab5174addac241670e1a0c749035554b4c0c5251d29174", "http://policyserver.nist.gov:5000/demosurvey"
"031114", "Nov2014v1", "kevinV1", "558b19509b16d54d46e06981", "0.1.1", "1435179344.41", "demosurvey", "draft", "windows", "firefox", "38.0", "None", "participant", "demosurvey response", "8820aca85541c4676f2c8b328384ec8aefcbdd643383b930220e98b95d5148acbd6b4f01633c8257b5ab5174addac241670e1a0c749035554b4c0c5251d29174", "http://policyserver.nist.gov:5000/api/demosurvey", "question:d.1", "response:d.1.C"
"031114", "Nov2014v1", "kevinV1", "558b19519b16d54d46e06982", "0.1.1", "1435179345.79", "demosurvey", "draft", "windows", "firefox", "38.0", "None", "participant", "demosurvey response", "8820aca85541c4676f2c8b328384ec8aefcbdd643383b930220e98b95d5148acbd6b4f01633c8257b5ab5174addac241670e1a0c749035554b4c0c5251d29174", "http://policyserver.nist.gov:5000/api/demosurvey", "question:d.2", "response:d.2.C"
"031114", "Nov2014v1", "kevinV1", "558b195d9b16d54d46e06986", "0.1.1", "1435179357.77", "None", "None", "windows", "firefox", "38.0", "None", "participant", "http", "8820aca85541c4676f2c8b328384ec8aefcbdd643383b930220e98b95d5148acbd6b4f01633c8257b5ab5174addac241670e1a0c749035554b4c0c5251d29174", "http://policyserver.nist.gov:5000/policies"
"031114", "Nov2014v1", "kevinV1", "558b19619b16d54d46e06987", "0.1.1", "1435179361.18", "None", "None", "windows", "firefox", "38.0", "None", "participant", "http", "8820aca85541c4676f2c8b328384ec8aefcbdd643383b930220e98b95d5148acbd6b4f01633c8257b5ab5174addac241670e1a0c749035554b4c0c5251d29174", "http://policyserver.nist.gov:5000/policy/MHPCC Policy"
"031114", "Nov2014v1", "kevinV1", "558b19619b16d54d46e06988", "0.1.1", "1435179361.26", "MHPCC Policy", "new", "windows", "firefox", "38.0", "None", "participant", "http", "8820aca85541c4676f2c8b328384ec8aefcbdd643383b930220e98b95d5148acbd6b4f01633c8257b5ab5174addac241670e1a0c749035554b4c0c5251d29174", "http://policyserver.nist.gov:5000/policy/MHPCC Policy/Page 1.1 title"
"031114", "Nov2014v1", "kevinV1", "558b19889b16d54d46e06989", "0.1.1", "1435179400.32", "None", "None", "windows", "firefox", "38.0", "None", "participant", "http", "8820aca85541c4676f2c8b328384ec8aefcbdd643383b930220e98b95d5148acbd6b4f01633c8257b5ab5174addac241670e1a0c749035554b4c0c5251d29174", "http://policyserver.nist.gov:5000/policy/MHPCC Policy/group 2"
"031114", "Nov2014v1", "kevinV1", "558b19889b16d54d46e0698a", "0.1.1", "1435179400.37", "MHPCC Policy", "new", "windows", "firefox", "38.0", "None", "participant", "http", "8820aca85541c4676f2c8b328384ec8aefcbdd643383b930220e98b95d5148acbd6b4f01633c8257b5ab5174addac241670e1a0c749035554b4c0c5251d29174", "http://policyserver.nist.gov:5000/policy/MHPCC Policy/page 2.1 title"
"031114", "Nov2014v1", "kevinV1", "558b19939b16d54d46e0698b", "0.1.1", "1435179411.19", "None", "None", "windows", "firefox", "38.0", "None", "participant", "http", "8820aca85541c4676f2c8b328384ec8aefcbdd643383b930220e98b95d5148acbd6b4f01633c8257b5ab5174addac241670e1a0c749035554b4c0c5251d29174", "http://policyserver.nist.gov:5000/policy/MHPCC Policy/group 3"
"031114", "Nov2014v1", "kevinV1", "558b19939b16d54d46e0698c", "0.1.1", "1435179411.27", "MHPCC Policy", "new", "windows", "firefox", "38.0", "None", "participant", "http", "8820aca85541c4676f2c8b328384ec8aefcbdd643383b930220e98b95d5148acbd6b4f01633c8257b5ab5174addac241670e1a0c749035554b4c0c5251d29174", "http://policyserver.nist.gov:5000/policy/MHPCC Policy/page 3.1.1.1"
"031114", "Nov2014v1", "kevinV1", "558b19999b16d54d46e0698d", "0.1.1", "1435179417.56", "None", "None", "windows", "firefox", "38.0", "None", "participant", "http", "8820aca85541c4676f2c8b328384ec8aefcbdd643383b930220e98b95d5148acbd6b4f01633c8257b5ab5174addac241670e1a0c749035554b4c0c5251d29174", "http://policyserver.nist.gov:5000/policy/MHPCC Policy/Group 3.1.3"
"031114", "Nov2014v1", "kevinV1", "558b19999b16d54d46e0698e", "0.1.1", "1435179417.6", "MHPCC Policy", "new", "windows", "firefox", "38.0", "None", "participant", "http", "8820aca85541c4676f2c8b328384ec8aefcbdd643383b930220e98b95d5148acbd6b4f01633c8257b5ab5174addac241670e1a0c749035554b4c0c5251d29174", "http://policyserver.nist.gov:5000/policy/MHPCC Policy/page 3.1.3.1"
"031114", "Nov2014v1", "kevinV1", "558b199e9b16d54d46e0698f", "0.1.1", "1435179422.84", "None", "None", "windows", "firefox", "38.0", "None", "participant", "http", "8820aca85541c4676f2c8b328384ec8aefcbdd643383b930220e98b95d5148acbd6b4f01633c8257b5ab5174addac241670e1a0c749035554b4c0c5251d29174", "http://policyserver.nist.gov:5000/policy/MHPCC Policy/Round 2 tests"
